,logFC,betweenness,pagerank,closeness,katz,eigenvector,eigentrust
HES7,5.06741528236061,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
VEGFC,5.05827934235751,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
TBX15,5.05607461819104,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
EFEMP2,5.05540310848938,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CXCL6,5.054086050379491,1.1767645584554039e-05,0.0016665883143712013,0.32608695652173914,0.023006558324923237,1.1324839817914866e-55,0.0009135145409617742
PAPSS2,5.05055623863433,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
FOXE1,5.03611264979565,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
GAS6,5.0342392394643305,0.0,0.0004307162492509063,0.1837153609305508,0.02233070504691573,0.007905322603550641,0.0002112267996201969
TMBIM1,5.029869307928919,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
CLEC14A,5.021891844413,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
EMP1,5.011712567219099,0.0,0.00016116901257118293,,0.022101844780754297,0.0,0.0
