,logFC,betweenness,pagerank,closeness,katz,hits_authority,hits_hub,eigenvector,eigentrust
CCDC178,-0.528918953611664,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
EYA4,-0.5287345615456222,-0.1636552691787419,1.4639666306606494,1.6804360062726607,0.1403194613380425,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
PTH1R,-0.5285016432066951,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-357E16.1,-0.528408208916315,,,,,,,,
CECR1,-0.5279082126233079,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
EIF1AY,-0.5275935341146496,,,,,,,,
RPL7L1P10,-0.5275607219234363,,,,,,,,
C10ORF113,-0.5274170608201695,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
FKBP5,-0.5270235139619045,-0.1610070751615162,0.9355151567576754,-0.9007359890621339,0.43567596844861395,-0.11036654284276519,-0.11036654284276519,-0.1103665622109799,0.4908913521680258
LIMCH1,-0.5269696959339009,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PPIAP19,-0.5268249939321337,,,,,,,,
RBP4,-0.526796503124983,-0.1636552691787419,0.9440427979506505,0.6994560367288631,0.1430231346363899,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.5534652737287176
RP4-798A17.5,-0.5267513463296071,,,,,,,,
RP11-379F4.1,-0.5267050797310465,,,,,,,,
RP11-474N8.9,-0.5266038254008857,,,,,,,,
PACSIN3,-0.5265501962269332,-0.1636552691787419,0.9657903494124718,-0.8757483520190317,0.41910711262164557,-0.11238994352174285,-0.11238994352174285,-0.11238985318816143,0.9769553593189579
TRBV5-1,-0.5265159892358072,,,,,,,,
PRR29,-0.5261812862354663,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-448K10.1,-0.5261229736601416,,,,,,,,
RP11-744H18.1,-0.5257688688186715,,,,,,,,
OXCT1,-0.5257679389136958,-0.1636552691787419,0.5381046421319311,-0.4598839272774429,0.14578253196103638,-0.1123901538322967,-0.1123901538322967,-0.11239018572982581,0.06780655011166145
FRMD5,-0.5257588432780503,-0.1636552691787419,1.4639666306606494,1.6804360062726607,0.1403194613380425,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
PKD2L2,-0.5257042991062131,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
TUBAP4,-0.5253494145403006,,,,,,,,
UNC13D,-0.5249653523909418,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
GAREM1,-0.5248864269061095,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
NDUFV2,-0.5246747101279767,-0.1636552691787419,1.4639666306606494,1.6804360062726607,0.9850483873197511,-0.11239015382942086,-0.11239015382942086,-0.11239018571748602,1.1081587299983724
SUMO2P8,-0.5245989247044212,,,,,,,,
MLLT11,-0.5245431516094138,-0.1636552691787419,0.2953669740662441,-0.9398460337428473,0.14597672465901948,-0.11214231576568316,-0.11214231576568316,-0.11214234528400216,0.12421148712437452
AC108938.5,-0.5243815293071364,,,,,,,,
RP11-6L6.2,-0.5242717061698572,,,,,,,,
PLXNA4,-0.5242210134937254,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ENTPD3,-0.5239047075194838,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RPL26P20,-0.5233868453410423,,,,,,,,
HSPA1A,-0.5231437837740477,10.034670479209161,6.037199287887717,-0.7976015655800768,2.6696992659006833,-0.09154020891708255,-0.09154020891708255,-0.09154009571747816,3.532086089094556
RAD51AP2,-0.5229920937026221,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
GS1-600G8.4,-0.5228915215033199,,,,,,,,
CD96,-0.5224680811991351,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
EIF4E3,-0.5223901940395114,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
MTRNR2L10,-0.522195704171254,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
MTND4P24,-0.5220111780989445,,,,,,,,
BMS1P11,-0.5217455634064156,,,,,,,,
SEPT5,-0.5217085543680189,-0.1636552691787419,0.36878057720126045,-0.9076345359225291,0.1486843063909119,-0.1120725776657194,-0.1120725776657194,-0.11207260420131489,-0.0533142826324871
PAK6,-0.5215702094875341,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP5-837I24.1,-0.5214086620929252,,,,,,,,
RP11-477G18.2,-0.5211416016012934,,,,,,,,
PTP4A1P6,-0.5210312114176247,,,,,,,,
RPS17P14,-0.5209012459843368,,,,,,,,
STMN1P1,-0.5208515244586378,,,,,,,,
C3ORF30,-0.5207506637113252,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ALLC,-0.520650179088175,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
LOC440461,-0.5205927985722202,,,,,,,,
PTPRN2,-0.5203517593402452,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PPTC7,-0.5200676449900349,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
LLNLF-18A12.1,-0.5197945665843237,,,,,,,,
FAM90A26,-0.5196232704794012,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
NLRC4,-0.5196104249365606,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
AC007228.8,-0.5195531492756355,,,,,,,,
ATP5G2P3,-0.5195159281861284,,,,,,,,
CTA-444M12.3,-0.5193983751476505,,,,,,,,
OR2A42,-0.5187457746748781,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
HMGN1P12,-0.5178011181762598,,,,,,,,
RP1-50A13.1,-0.5172119008428423,,,,,,,,
RPL36AP29,-0.5171699205966249,,,,,,,,
HDAC1P1,-0.5166658903406611,,,,,,,,
RP11-346M5.1,-0.5165921712451241,,,,,,,,
OR51I2,-0.5164403685731663,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
OR6W1P,-0.5159964951996566,,,,,,,,
IGHJ2,-0.5156612100449827,,,,,,,,
CENPUP2,-0.5154035648642702,,,,,,,,
DEFA6,-0.5149714225899689,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PSMA6P1,-0.5148377529732922,,,,,,,,
RP5-879K22.1,-0.5147537369631481,,,,,,,,
IGKV2-29,-0.5146547814916681,,,,,,,,
ZNF859P,-0.5144734723168202,,,,,,,,
FAM47E-STBD1,-0.5144224741544654,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-789L4.1,-0.5144221385624196,,,,,,,,
CHMP4A,-0.5142691011365049,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PER1,-0.5142416463137301,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
BCL2A1,-0.5139249525617405,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
MBNL3,-0.5136756752700199,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PPP1R12BP1,-0.5136126341965734,,,,,,,,
ADAM3B,-0.5135642959818111,,,,,,,,
TCF24,-0.5133514409383699,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ZMYND12,-0.5131429139656813,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-509P12.1,-0.5131270857833135,,,,,,,,
SLC6A5,-0.5130713147466891,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
ZNRF2P2,-0.5130064183249089,,,,,,,,
MLLT10P1,-0.5129138749947311,,,,,,,,
RP11-157L10.1,-0.5123828179668517,,,,,,,,
RP11-415I12.1,-0.5120409838157594,,,,,,,,
TP53TG3F,-0.5118310449015576,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
FERMT3,-0.5118033346376446,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
BCRP1,-0.511708199372888,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-60C6.8,-0.5116717929721536,,,,,,,,
RP11-242D8.2,-0.5116543006126424,,,,,,,,
GAS7,-0.5116398526890586,-0.1636552691787419,0.6643373850790117,-0.7464092201762281,0.47544664048560475,-0.11238414215359996,-0.11238414215359996,-0.11238272866949392,0.3893373092067031
RP11-404E12.1,-0.5113046743632038,,,,,,,,
GFAP,-0.5112804720262335,-0.1636552691787419,0.9440427979506505,0.6994560367288631,0.1430231346363899,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.5516771427706622
RP11-294C11.9,-0.5109065865282083,,,,,,,,
ZNF727,-0.5108114469774164,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
HLA-F,-0.5107239446113215,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
IL22RA2,-0.5106867121183055,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
DLG2,-0.5105333454628416,-0.1477661050753877,5.389370486097185,1.2600160193253187,1.2248181499203943,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,2.070118790883029
NKD1,-0.5099789228907377,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
OFD1P4Y,-0.5094761311800841,,,,,,,,
FSCB,-0.5093621909539551,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CTSLP4,-0.5091438561224054,,,,,,,,
DCP1A,-0.5091410415953905,-0.1625203288856452,2.5038142960806473,1.6804360062726607,0.4106867911765764,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.0719774416434267
OR11K1P,-0.5089988222115096,,,,,,,,
IGKV1D-8,-0.508921405938179,,,,,,,,
HSD3BP5,-0.5088071482060759,,,,,,,,
USP9YP14,-0.5087781842566049,,,,,,,,
GS1-115G20.2,-0.5081825831050142,,,,,,,,
GLYCAM1,-0.5077732930995452,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
NANOS1,-0.5077063258580066,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
CH507-42P11.8,-0.507648448617369,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
RP11-748L13.2,-0.5075980798316052,,,,,,,,
RP11-250H24.2,-0.5074212154685965,,,,,,,,
SH2D1A,-0.5070485416964603,-0.16138538859254842,2.1389633481199297,0.9447010291148126,0.41339073760075146,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,1.315629639177002
ACAT1,-0.507033753618667,-0.1636552691787419,0.3496859228968366,-0.22381922872412274,0.15130299899162336,-0.1123901538322967,-0.1123901538322967,-0.11239018572982576,0.5645316530401804
FMO6P,-0.5067677525055815,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
PDXDC2P,-0.5065857542243981,,,,,,,,
IGLC4,-0.506496439685913,,,,,,,,
TEKT4,-0.5064739228167081,-0.1636552691787419,-0.45977401409710267,,-0.12999379503456612,-0.1123901538322967,-0.1123901538322967,-0.11239018572982583,-0.4122419306561887
AC060834.2,-0.5061367501046975,,,,,,,,
TAS2R7,-0.5057800617469927,,,,,,,,
USP13,-0.5055895311774888,,,,,,,,
PLCB2,-0.5048302604208107,,,,,,,,
ZNF540,-0.5047565082387186,,,,,,,,
CEBPA,-0.5043530372602973,,,,,,,,
RBM38,-0.5043316358606341,,,,,,,,
C12ORF57,-0.5037593667301918,,,,,,,,
TPM1,-0.503261823554521,,,,,,,,
RP11-17M15.2,-0.5030672308023181,,,,,,,,
SIRPD,-0.5030205841494862,,,,,,,,
AC018735.1,-0.50278583130475,,,,,,,,
AGAP5,-0.502733576638159,,,,,,,,
RPL23AP85,-0.5026928267933451,,,,,,,,
CASP5,-0.5025261585487724,,,,,,,,
COX6CP13,-0.5024867690331216,,,,,,,,
MTCO1P12,-0.5024298155196147,,,,,,,,
LDHAL6DP,-0.5022904718556683,,,,,,,,
ELF3,-0.5021149340001854,,,,,,,,
RP11-515C16.1,-0.5017522364747795,,,,,,,,
TRIM26BP,-0.5016165173386491,,,,,,,,
TEX12,-0.5015295531800621,,,,,,,,
DPPA3P3,-0.5013040263102119,,,,,,,,
CCDC83,-0.5007850569497395,,,,,,,,
FAHD2CP,-0.5007554415088787,,,,,,,,
RP1-229K20.5,-0.5005257563855374,,,,,,,,
CALCA,-0.5004237943959647,,,,,,,,
TMCC3,-0.5003598900776546,,,,,,,,
RP11-588L15.1,-0.5003523377613243,,,,,,,,
NDUFB1P2,-0.500075367948541,,,,,,,,
ANKRD18DP,-0.49995201345624934,,,,,,,,
ABHD16A,-0.4999339507041033,,,,,,,,
IFIT6P,-0.49948829416850693,,,,,,,,
PTMAP4,-0.4994031610586294,,,,,,,,
ADH1A,-0.49939233058593235,,,,,,,,
BPI,-0.49928529379600894,,,,,,,,
RGS18,-0.4990658377580979,,,,,,,,
CCDC192,-0.4988977333915207,,,,,,,,
MTND6P11,-0.49887916120293174,,,,,,,,
DCANP1,-0.4988687477090823,,,,,,,,
CLIC6,-0.49885697432090537,,,,,,,,
HTRA3,-0.49865104512767383,,,,,,,,
RP11-350D23.4,-0.49862765083057625,,,,,,,,
DOCK11P1,-0.49855581698693335,,,,,,,,
RP3-369A17.2,-0.49849295955592354,,,,,,,,
S1PR1,-0.49838688723971536,,,,,,,,
OR52V1P,-0.49832361702786127,,,,,,,,
IGLV1-51,-0.49819722931790716,,,,,,,,
AC073464.4,-0.4978238047093238,,,,,,,,
PHOX2B,-0.4974901472066861,,,,,,,,
ADGRF2,-0.49715960233495327,,,,,,,,
TREML1,-0.49674340941154027,,,,,,,,
KRT8P41,-0.49648506511275425,,,,,,,,
RP11-218C23.1,-0.49621254794476144,,,,,,,,
MFAP1P1,-0.49608637045716275,,,,,,,,
IGHJ3,-0.49603353253710974,,,,,,,,
TRAJ53,-0.4959184245215518,,,,,,,,
C16ORF89,-0.49583397905433696,,,,,,,,
NKAIN2,-0.49579359477600526,,,,,,,,
ATP2A1,-0.49568578032479915,,,,,,,,
RPSAP37,-0.4956779473094163,,,,,,,,
TTC36,-0.4955448782447166,,,,,,,,
RP11-345J4.1,-0.49552142248096237,,,,,,,,
RPL7AP64,-0.4954187180916486,,,,,,,,
MFN2,-0.494803637568289,,,,,,,,
PSPC1P1,-0.49423565106615985,,,,,,,,
MTRNR2L11,-0.4939909473855741,,,,,,,,
COX7CP1,-0.49384119212268857,,,,,,,,
PCDH7,-0.49382640707522246,,,,,,,,
IL5,-0.4936326254915659,,,,,,,,
LY6G6F,-0.4936325213078542,,,,,,,,
AC003989.4,-0.49361715158842806,,,,,,,,
MMP15,-0.4935796725768178,,,,,,,,
ARHGAP9,-0.4934295241407092,,,,,,,,
RP11-568K15.2,-0.49325374053071386,,,,,,,,
MT-CYB,-0.49319645083345887,,,,,,,,
GABARAPL1,-0.49319049030063206,,,,,,,,
RGS7BP,-0.4931673973186169,,,,,,,,
HSPE1P21,-0.49292170422678877,,,,,,,,
ZNF804B,-0.49288395228377435,,,,,,,,
RP11-848P1.7,-0.4928082877137038,,,,,,,,
ANKRD20A8P,-0.4927844894682716,,,,,,,,
SULT1A2,-0.4927297556970077,,,,,,,,
ODF3B,-0.49260776308875037,,,,,,,,
EGFEM1P,-0.4924017580999481,,,,,,,,
AADAC,-0.4923476786886472,,,,,,,,
SMCO4,-0.4922920898183211,,,,,,,,
ATP1B1,-0.4922827689550958,,,,,,,,
ALG1L,-0.49212023169908997,,,,,,,,
RP11-346J10.2,-0.49186613172902566,,,,,,,,
FAIM2,-0.4918210019237056,,,,,,,,
RPS17P13,-0.4917163362276376,,,,,,,,
COX6B1P4,-0.4913386774900716,,,,,,,,
RP3-354J5.3,-0.49128467729145986,,,,,,,,
CCL8,-0.49116762442244466,,,,,,,,
TANGO2,-0.49112571363892116,,,,,,,,
CCL17,-0.4910971319792521,,,,,,,,
CD101,-0.4909665984733782,,,,,,,,
RP11-360O19.1,-0.4909652468361731,,,,,,,,
RP11-18B3.2,-0.49090033766797003,,,,,,,,
RP11-730A19.9,-0.4907103347138135,,,,,,,,
CAPS2,-0.49057474188483474,,,,,,,,
KB-1907C4.2,-0.4903209056897644,,,,,,,,
RP11-402J7.2,-0.4900169355629993,,,,,,,,
RP11-249L21.4,-0.48982140710779287,,,,,,,,
ARHGEF6,-0.4897206214863944,,,,,,,,
RP11-712B9.5,-0.4893953366585182,,,,,,,,
IL18R1,-0.4893706289003846,,,,,,,,
RP11-241F15.10,-0.4893233509405447,,,,,,,,
TBC1D4,-0.4892569720299121,,,,,,,,
LGR6,-0.4891515498687883,,,,,,,,
NDUFB4P6,-0.48889491884593883,,,,,,,,
YY1P1,-0.48867880903035577,,,,,,,,
NRARP,-0.4885784073760315,,,,,,,,
ATF7IP2,-0.4885026827189074,,,,,,,,
OR52H1,-0.4883400004351661,,,,,,,,
ADAM23,-0.48821101967320496,,,,,,,,
FAM90A12P,-0.48807663378651583,,,,,,,,
ZFRP1,-0.48791313350585225,,,,,,,,
AC074338.4,-0.4878575696327441,,,,,,,,
MRPS15P1,-0.4874129320891546,,,,,,,,
RP11-7F17.1,-0.4873628812506147,,,,,,,,
RLIMP2,-0.4873601797439126,,,,,,,,
RP1-272E8.1,-0.4871097201898734,,,,,,,,
HSPB2-C11ORF52,-0.48709307867203283,,,,,,,,
TEX21P,-0.48708047527881343,,,,,,,,
AC104058.1,-0.48704245042053046,,,,,,,,
KYNUP3,-0.4869632292869997,,,,,,,,
MTND3P25,-0.48691458860607256,,,,,,,,
POLR2KP1,-0.48682114783607444,,,,,,,,
LRRN4,-0.48673169635626934,,,,,,,,
PTPN2P2,-0.4866999836262114,,,,,,,,
CHI3L2,-0.48660494744504995,,,,,,,,
KIR2DS4,-0.486378099142978,,,,,,,,
SAA1,-0.486340177175438,,,,,,,,
PLEKHB1,-0.4857513334859631,,,,,,,,
FRMPD2,-0.48573317638276303,,,,,,,,
LIPT1P1,-0.4854810490468271,,,,,,,,
TFEB,-0.48532898545945713,,,,,,,,
RP11-274E6.1,-0.4852880914258941,,,,,,,,
RP11-292B8.2,-0.48505232995703185,,,,,,,,
VENTXP6,-0.4847829525687908,,,,,,,,
RP11-673D15.7,-0.4846927711312759,,,,,,,,
MTCO2P20,-0.48459531334640776,,,,,,,,
SYK,-0.4841310933404447,,,,,,,,
MALRD1,-0.4839272485155545,,,,,,,,
INHA,-0.4836844640931154,,,,,,,,
CTD-2027I19.2,-0.4833933575775854,,,,,,,,
TCN1,-0.48323044792323744,,,,,,,,
RP11-290L7.3,-0.4832277297935706,,,,,,,,
BUD13P1,-0.4831262768151049,,,,,,,,
SLCO4A1,-0.48305636950722297,,,,,,,,
SPRY1,-0.482860496944433,,,,,,,,
AC092933.4,-0.4828455778992023,,,,,,,,
RP11-618K16.4,-0.482737516456156,,,,,,,,
