,Unnamed: 0.1,id_folder,dict_additive_factor,dict_multiplication_factor,average_statistic,average_p_value,mean_synergy,mean_not_synergy,dif_mean,description
50,50,50,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.998021706696263, 'betweenness': 6.332606818892171, 'pagerank': 2.7366645881720157, 'closeness': 3.8104285393172526, 'katz': 3.3140646440397656, 'eigenvector': 9.186719724564014, 'eigentrust': 9.246749981215157}",0.03134088993992768,2.166159295371489e-09,0.7904668289838493,0.7962399918687505,0.005773162884901151,bayes_7_metrics_alpha_00001
51,51,51,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 4.7426384644077455, 'betweenness': 5.496257536109974, 'pagerank': 6.550165604397126, 'closeness': 7.557271011771366, 'katz': 8.665046874427302, 'eigenvector': 3.2323020253950765, 'eigentrust': 2.8737499456791236}",0.03590747234227623,5.929608658004129e-14,0.7772915810066336,0.7834416700020185,0.006150088995384828,bayes_7_metrics_alpha_00001
52,52,52,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 6.5962560856637396, 'betweenness': 3.1029952531532503, 'pagerank': 5.896091069325443, 'closeness': 1.9177053348321769, 'katz': 2.3740447968384695, 'eigenvector': 5.294268883448042, 'eigentrust': 5.642713152716769}",0.03346108891244667,1.0291670692700462e-10,0.8051798747259484,0.8098841320648981,0.004704257338949525,bayes_7_metrics_alpha_00001
53,53,53,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 8.06766425399457, 'betweenness': 6.887236122736699, 'pagerank': 1.2009738519262556, 'closeness': 2.300909861121938, 'katz': 5.674166419294297, 'eigenvector': 2.9984422581993044, 'eigentrust': 7.763750354217195}",0.03726657424773711,1.3554219141518544e-14,0.7993495401431508,0.8046879762201257,0.005338436076974817,bayes_7_metrics_alpha_00001
54,54,54,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 9.548253922182639, 'betweenness': 3.9192621375356786, 'pagerank': 8.437662978664072, 'closeness': 8.856301387601, 'katz': 8.799474467498616, 'eigenvector': 5.845965333350893, 'eigentrust': 8.602386468418626}",0.028513957976569082,6.835823483618187e-08,0.767479790738263,0.7731250095133038,0.005645218775040761,bayes_7_metrics_alpha_00001
55,55,55,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 8.196537355624251, 'betweenness': 8.687038994528848, 'pagerank': 1.3111409788447084, 'closeness': 1.8886906163831352, 'katz': 6.492167313819667, 'eigenvector': 7.331652893373876, 'eigentrust': 6.861738991068919}",0.029111962814971894,1.3655988152862548e-08,0.7890132599167777,0.7943172816085798,0.005304021691802108,bayes_7_metrics_alpha_00001
56,56,56,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4784510813876972, 'betweenness': 9.598467585547837, 'pagerank': 7.23688973318209, 'closeness': 9.659558072284982, 'katz': 9.529995671372461, 'eigenvector': 1.2537861121085982, 'eigentrust': 9.234906649517175}",0.044429041289515886,1.4477842456980286e-20,0.7596913501432606,0.7680733517431068,0.008382001599846145,bayes_7_metrics_alpha_00001
57,57,57,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 8.48830824572515, 'betweenness': 9.861031477881307, 'pagerank': 9.252063775329882, 'closeness': 2.3070131022409894, 'katz': 1.2607077605692345, 'eigenvector': 9.960879610050045, 'eigentrust': 9.234222062113332}",0.029723558672429262,3.6551597702027765e-08,0.7708363741817525,0.7769028784776391,0.00606650429588651,bayes_7_metrics_alpha_00001
58,58,58,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.5133242079642286, 'betweenness': 9.77848641147886, 'pagerank': 9.935488577575999, 'closeness': 5.297576088951037, 'katz': 1.2519893029034765, 'eigenvector': 9.845478866310618, 'eigentrust': 8.745149661563197}",0.032319443311859535,7.729660763580999e-10,0.7720037561335467,0.7787118505246508,0.0067080943911040905,bayes_7_metrics_alpha_00001
59,59,59,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 8.774012034942352, 'betweenness': 9.821658901184678, 'pagerank': 9.823326137475055, 'closeness': 1.230894984684666, 'katz': 1.3081554721263493, 'eigenvector': 3.215082745815513, 'eigentrust': 9.598609819062913}",0.03511919323710893,1.9524165499442867e-13,0.7753763693532657,0.7818399641978371,0.006463594844571374,bayes_7_metrics_alpha_00001
60,60,60,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.1383718766405202, 'betweenness': 9.79846173109177, 'pagerank': 9.714816728515736, 'closeness': 5.439392339895764, 'katz': 1.0147493663526053, 'eigenvector': 9.844901911339331, 'eigentrust': 8.928976272433836}",0.03301258528364456,4.310114567456194e-10,0.7729354179692957,0.7796575560612973,0.006722138092001617,bayes_7_metrics_alpha_00001
61,61,61,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4093837308930166, 'betweenness': 9.543865368057945, 'pagerank': 1.1981456548963734, 'closeness': 2.7017166307471405, 'katz': 8.829384103332837, 'eigenvector': 1.1965654494320683, 'eigentrust': 9.56850961022566}",0.04868303025360842,1.5592473277108007e-25,0.7961885650393036,0.8030881133211892,0.006899548281885659,bayes_7_metrics_alpha_00001
62,62,62,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.193284715549611, 'betweenness': 9.181073316836867, 'pagerank': 8.645796721744967, 'closeness': 8.594912369850222, 'katz': 1.2102802056726905, 'eigenvector': 1.7018035106218825, 'eigentrust': 8.926787800391569}",0.0453804126233385,5.598974599410713e-22,0.7740251303474512,0.7813626639610253,0.007337533613574031,bayes_7_metrics_alpha_00001
63,63,63,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.2297180958983027, 'betweenness': 9.439917787875501, 'pagerank': 8.912286244117178, 'closeness': 1.4410894020847516, 'katz': 6.6985936800409425, 'eigenvector': 1.069507448506953, 'eigentrust': 9.60583843068454}",0.04627741988094269,4.55463747699735e-23,0.7751257331489187,0.7833806818799072,0.00825494873098842,bayes_7_metrics_alpha_00001
64,64,64,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.27310395186085, 'betweenness': 9.528291755201648, 'pagerank': 1.6732714269520588, 'closeness': 4.487732888691509, 'katz': 1.5275855722264065, 'eigenvector': 1.1671158888669466, 'eigentrust': 9.941973520706895}",0.05201282992198753,4.99607380000909e-27,0.8125621227124585,0.8186041128453686,0.006041990132910069,bayes_7_metrics_alpha_00001
65,65,65,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.1881895581380868, 'betweenness': 1.5114685716568677, 'pagerank': 9.406182375946335, 'closeness': 1.6203694002675766, 'katz': 9.562986749201297, 'eigenvector': 1.0517213379845942, 'eigentrust': 9.673392890141267}",0.04750061159585745,2.2607280975691122e-23,0.7956042615599448,0.8015337950972383,0.00592953353729353,bayes_7_metrics_alpha_00001
66,66,66,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 9.758558103687234, 'betweenness': 9.742468326227048, 'pagerank': 9.864892435276209, 'closeness': 9.20608609335435, 'katz': 9.026902391358893, 'eigenvector': 1.8385033908355668, 'eigentrust': 9.582929025829245}",0.03551333278969257,8.041037461253616e-13,0.7539983476800546,0.7617432974394137,0.007744949759359131,bayes_7_metrics_alpha_00001
67,67,67,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.3241812712816303, 'betweenness': 9.942858062506296, 'pagerank': 9.934977764127929, 'closeness': 1.9623300301314028, 'katz': 8.217977215810087, 'eigenvector': 9.213451515541902, 'eigentrust': 9.70160902896364}",0.030729294082470382,2.157287228531485e-08,0.769300355591953,0.7762392664573801,0.0069389108654270846,bayes_7_metrics_alpha_00001
68,68,68,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 9.85567400358275, 'betweenness': 8.583609689345995, 'pagerank': 8.983603414725891, 'closeness': 1.4754243512604561, 'katz': 9.964994070957491, 'eigenvector': 1.2217540823971682, 'eigentrust': 9.262340498745917}",0.03908777080105468,2.860895993095486e-15,0.7631111733038489,0.7707785561836872,0.007667382879838258,bayes_7_metrics_alpha_00001
69,69,69,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.2004507600337222, 'betweenness': 9.915253095695528, 'pagerank': 8.768620523892915, 'closeness': 9.835874046231982, 'katz': 8.17575481100587, 'eigenvector': 2.584632755193638, 'eigentrust': 9.311149355809848}",0.040052733153931895,1.9591407888430565e-17,0.7602549032294285,0.7682246381791006,0.007969734949672125,bayes_7_metrics_alpha_00001
70,70,70,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.7037546391013052, 'betweenness': 9.486391012147473, 'pagerank': 9.3076509728013, 'closeness': 1.4356187015667223, 'katz': 7.761091405105091, 'eigenvector': 2.370123219659973, 'eigentrust': 9.937317383715117}",0.04105846856397293,2.3826489885858883e-18,0.7702705388438732,0.7780341269703883,0.0077635881265151205,bayes_7_metrics_alpha_00001
71,71,71,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.574479577874112, 'betweenness': 6.805139652555512, 'pagerank': 9.761302348068648, 'closeness': 1.53396033833463, 'katz': 9.982414807799733, 'eigenvector': 1.3849167468512742, 'eigentrust': 9.96743760604446}",0.043504851993802496,4.349057725854061e-20,0.7705310207666297,0.7782409069177824,0.007709886151152645,bayes_7_metrics_alpha_00001
72,72,72,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.200763575724002, 'betweenness': 9.203495202289862, 'pagerank': 9.748091540419939, 'closeness': 9.000094051719271, 'katz': 8.435991513961348, 'eigenvector': 1.8527407868305377, 'eigentrust': 8.594125903661439}",0.042866074098235896,1.932165904160914e-19,0.7602788509402812,0.7684464664924733,0.008167615552192031,bayes_7_metrics_alpha_00001
73,73,73,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.182814048916069, 'betweenness': 9.878152782828307, 'pagerank': 2.3765462352563675, 'closeness': 8.560626546055255, 'katz': 9.995807606521675, 'eigenvector': 1.4806000319905164, 'eigentrust': 9.57272930802028}",0.04557068689010302,3.264763262699663e-22,0.7714010193553074,0.7790653961055481,0.0076643767502407876,bayes_7_metrics_alpha_00001
74,74,74,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.1906118026864645, 'betweenness': 9.849984666523689, 'pagerank': 6.46951666298144, 'closeness': 4.909521315171053, 'katz': 9.829179725516656, 'eigenvector': 1.7399874535658901, 'eigentrust': 9.898099345785315}",0.04233602435510615,6.240527958581002e-19,0.7640302990107407,0.7720382803965473,0.008007981385806606,bayes_7_metrics_alpha_00001
75,75,75,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.439889566368802, 'betweenness': 9.811983967502739, 'pagerank': 7.3608824952012855, 'closeness': 8.56546319703568, 'katz': 8.970828943339656, 'eigenvector': 9.944740988128405, 'eigentrust': 9.795623326039648}",0.030647747968142694,2.1573554125301185e-08,0.7661639629115014,0.7730265172677209,0.006862554356219519,bayes_7_metrics_alpha_00001
76,76,76,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.452839548690181, 'betweenness': 9.970736073643812, 'pagerank': 8.064689211145073, 'closeness': 7.797600593837736, 'katz': 9.082187387762621, 'eigenvector': 2.2647134195273964, 'eigentrust': 9.696084398031918}",0.03959063850607519,6.592793242921239e-17,0.7597373302434648,0.7676383254129467,0.00790099516948195,bayes_7_metrics_alpha_00001
77,77,77,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4315825684068988, 'betweenness': 9.621576331568331, 'pagerank': 9.856805412073493, 'closeness': 8.571321954670447, 'katz': 8.677604571974076, 'eigenvector': 2.3408084145232033, 'eigentrust': 9.878929577539537}",0.04014787028731414,2.1548676295709982e-17,0.7592861184778943,0.7673248098794079,0.008038691401513587,bayes_7_metrics_alpha_00001
78,78,78,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 9.721065190765435, 'betweenness': 9.938628351679949, 'pagerank': 9.026587698489656, 'closeness': 9.370839878740444, 'katz': 9.422098693056467, 'eigenvector': 4.223360104219333, 'eigentrust': 9.688109518315633}",0.03153116420669224,2.4979670431447134e-10,0.7574061697915647,0.7644142162786818,0.00700804648711706,bayes_7_metrics_alpha_00001
79,79,79,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.826533108533514, 'betweenness': 9.959094512805091, 'pagerank': 9.465035375930938, 'closeness': 8.864096777014725, 'katz': 9.515374117239144, 'eigenvector': 1.9659255640535758, 'eigentrust': 9.330469754281218}",0.03968577563945744,2.000895145059767e-16,0.7571807113194483,0.7652233449778594,0.008042633658411071,bayes_7_metrics_alpha_00001
80,80,80,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 9.527755585969867, 'betweenness': 8.464805330865579, 'pagerank': 9.575724334688308, 'closeness': 8.681866182685177, 'katz': 9.747123490696563, 'eigenvector': 1.9606201747601366, 'eigentrust': 9.793011574374967}",0.03536383158009188,1.5495689243506562e-12,0.7555247646964856,0.7630596724924111,0.007534907795925583,bayes_7_metrics_alpha_00001
81,81,81,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.781417617024352, 'betweenness': 9.871353056168749, 'pagerank': 8.975377339000223, 'closeness': 9.435060424506222, 'katz': 9.413548110345817, 'eigenvector': 1.0451808492252774, 'eigentrust': 5.790522811369937}",0.04324662263176494,1.3852305272732098e-19,0.7594754837847069,0.7677856003839937,0.008310116599286821,bayes_7_metrics_alpha_00001
82,82,82,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4348464207714384, 'betweenness': 9.571135142599529, 'pagerank': 9.925156088986475, 'closeness': 7.929608683761262, 'katz': 9.69962236060669, 'eigenvector': 1.5420204550345908, 'eigentrust': 9.567317903015304}",0.04297480225067277,2.942143024136561e-19,0.7583000586087024,0.7666713972741164,0.008371338665413952,bayes_7_metrics_alpha_00001
83,83,83,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.4562250755026764, 'betweenness': 9.751986756473688, 'pagerank': 9.609713804570838, 'closeness': 6.020594514032439, 'katz': 1.6376959364828854, 'eigenvector': 1.6548513543940992, 'eigentrust': 9.63180507616604}",0.04452417842289815,4.431286723749885e-21,0.7723132379415395,0.7799315065108677,0.007618268569328234,bayes_7_metrics_alpha_00001
84,84,84,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 1.2746925695592544, 'betweenness': 9.692572180558777, 'pagerank': 9.8255718572376, 'closeness': 1.026115016389396, 'katz': 9.668027767944096, 'eigenvector': 1.9250788350497179, 'eigentrust': 9.654263381016325}",0.04289325613634511,1.9636844857759503e-19,0.7695132069594925,0.7775347762589676,0.008021569299475062,bayes_7_metrics_alpha_00001
85,85,85,"{'logFC': 1, 'betweenness': 1, 'pagerank': 1, 'closeness': 1, 'katz': 1, 'eigenvector': 1, 'eigentrust': 1}","{'logFC': 2.91264095462255, 'betweenness': 8.72047116889314, 'pagerank': 9.803969027739456, 'closeness': 9.684700456023403, 'katz': 9.809278994277463, 'eigenvector': 1.2035153989940053, 'eigentrust': 8.532979240032281}",0.04181956563103103,4.213130742436655e-18,0.757012858474725,0.7652647116779218,0.008251853203196768,bayes_7_metrics_alpha_00001
